patch,champion,role,opponent,games,wins,winrate
16.6,Yunara,BOT,Smolder,23,15,0.6522
16.6,Yunara,BOT,Jinx,21,7,0.3333
16.6,Yunara,BOT,Caitlyn,19,11,0.5789
16.6,Yunara,BOT,Jhin,17,12,0.7059
16.6,Yunara,BOT,Aphelios,16,12,0.75
16.6,Yunara,BOT,Xayah,12,5,0.4167
16.6,Yunara,BOT,Sivir,11,6,0.5455
16.6,Yunara,BOT,Twitch,11,9,0.8182
16.6,Yunara,BOT,MissFortune,10,7,0.7
16.6,Yunara,BOT,Corki,10,4,0.4
16.6,Yunara,BOT,Senna,10,4,0.4
16.6,Yunara,BOT,Draven,9,5,0.5556
16.6,Yunara,BOT,Vayne,9,5,0.5556
16.6,Yunara,BOT,Veigar,9,5,0.5556
16.6,Yunara,BOT,Zeri,8,4,0.5
16.6,Yunara,BOT,Lucian,8,5,0.625
16.6,Yunara,BOT,Tristana,7,2,0.2857
16.6,Yunara,BOT,Samira,6,3,0.5
16.6,Yunara,BOT,Varus,6,4,0.6667
16.6,Yunara,BOT,Lux,5,2,0.4
16.6,Yunara,BOT,Swain,5,3,0.6
16.6,Yunara,BOT,Yasuo,5,4,0.8
16.6,Yunara,BOT,Hwei,4,1,0.25
16.6,Yunara,BOT,Mel,4,2,0.5
16.6,Yunara,BOT,Nilah,4,0,0.0
16.6,Yunara,BOT,Brand,3,2,0.6667
16.6,Yunara,BOT,Vladimir,3,1,0.3333
16.6,Yunara,BOT,AurelionSol,3,0,0.0
16.6,Yunara,BOT,KogMaw,3,1,0.3333
16.6,Yunara,BOT,Karthus,3,2,0.6667
16.6,Yunara,BOT,Ziggs,2,2,1.0
16.6,Yunara,BOT,Fizz,1,1,1.0
16.6,Yunara,BOT,Kalista,1,0,0.0
16.6,Yunara,BOT,Cassiopeia,1,1,1.0
16.6,Yunara,BOT,Xerath,1,0,0.0
16.6,Yunara,BOT,Taliyah,1,1,1.0
16.6,Yunara,BOT,Velkoz,1,1,1.0
16.6,Yunara,BOT,Aurora,1,1,1.0
16.6,Yunara,BOT,Zyra,1,1,1.0
16.6,Yunara,BOT,Naafiri,1,0,0.0
16.6,Yunara,BOT,Gnar,1,0,0.0
16.6,Yunara,BOT,Seraphine,1,1,1.0
16.6,Yuumi,BOT,Ezreal,1,1,1.0
16.6,Zaahen,BOT,Samira,1,0,0.0
16.6,Zed,BOT,Karthus,1,0,0.0
16.6,Zeri,BOT,Yunara,8,4,0.5
16.6,Zeri,BOT,Smolder,7,2,0.2857
16.6,Zeri,BOT,Jinx,6,4,0.6667
16.6,Zeri,BOT,Aphelios,6,2,0.3333
16.6,Zeri,BOT,Senna,5,1,0.2
16.6,Zeri,BOT,Caitlyn,4,1,0.25
16.6,Zeri,BOT,Ashe,4,0,0.0
16.6,Zeri,BOT,Tristana,3,1,0.3333
16.6,Zeri,BOT,Xayah,3,3,1.0
16.6,Zeri,BOT,Brand,3,2,0.6667
16.6,Zeri,BOT,Vayne,3,1,0.3333
16.6,Zeri,BOT,Draven,2,2,1.0
16.6,Zeri,BOT,MissFortune,2,2,1.0
16.6,Zeri,BOT,Kaisa,2,1,0.5
16.6,Zeri,BOT,Twitch,2,1,0.5
16.6,Zeri,BOT,Seraphine,2,1,0.5
16.6,Zeri,BOT,Swain,2,1,0.5
16.6,Zeri,BOT,Sivir,2,2,1.0
16.6,Zeri,BOT,Yasuo,1,0,0.0
16.6,Zeri,BOT,Anivia,1,1,1.0
16.6,Zeri,BOT,Mel,1,1,1.0
16.6,Zeri,BOT,Ezreal,1,1,1.0
16.6,Zeri,BOT,Corki,1,0,0.0
16.6,Zeri,BOT,Hwei,1,0,0.0
16.6,Zeri,BOT,Nilah,1,1,1.0
16.6,Zeri,BOT,Vladimir,1,0,0.0
16.6,Zeri,BOT,Jhin,1,1,1.0
16.6,Zeri,BOT,Karthus,1,0,0.0
16.6,Zeri,BOT,KogMaw,1,0,0.0
16.6,Zeri,BOT,Varus,1,1,1.0
16.6,Zeri,BOT,Rengar,1,1,1.0
16.6,Ziggs,BOT,Ezreal,15,7,0.4667
16.6,Ziggs,BOT,Caitlyn,12,8,0.6667
16.6,Ziggs,BOT,Smolder,7,7,1.0
16.6,Ziggs,BOT,Aphelios,5,2,0.4
16.6,Ziggs,BOT,Jhin,4,1,0.25
16.6,Ziggs,BOT,Twitch,4,1,0.25
16.6,Ziggs,BOT,Ashe,4,2,0.5
16.6,Ziggs,BOT,Jinx,3,1,0.3333
16.6,Ziggs,BOT,Draven,3,3,1.0
16.6,Ziggs,BOT,Yunara,2,0,0.0
16.6,Ziggs,BOT,Kaisa,2,2,1.0
16.6,Ziggs,BOT,Tristana,2,2,1.0
16.6,Ziggs,BOT,Veigar,2,2,1.0
16.6,Ziggs,BOT,Xayah,2,0,0.0
16.6,Ziggs,BOT,Samira,2,2,1.0
16.6,Ziggs,BOT,Sivir,1,1,1.0
16.6,Ziggs,BOT,Seraphine,1,1,1.0
16.6,Ziggs,BOT,MissFortune,1,0,0.0
16.6,Ziggs,BOT,Nilah,1,1,1.0
16.6,Ziggs,BOT,KogMaw,1,1,1.0
16.6,Ziggs,BOT,Brand,1,1,1.0
16.6,Ziggs,BOT,Lucian,1,1,1.0
16.6,Ziggs,BOT,Senna,1,0,0.0
16.6,Ziggs,BOT,Lux,1,1,1.0
16.6,Ziggs,BOT,Karthus,1,0,0.0
16.6,Ziggs,BOT,Velkoz,1,0,0.0
16.6,Ziggs,BOT,Vayne,1,0,0.0
16.6,Zoe,BOT,Caitlyn,2,0,0.0
16.6,Zyra,BOT,Ashe,3,2,0.6667
16.6,Zyra,BOT,Jinx,2,0,0.0
16.6,Zyra,BOT,Caitlyn,2,2,1.0
16.6,Zyra,BOT,Hwei,1,1,1.0
16.6,Zyra,BOT,Seraphine,1,0,0.0
16.6,Zyra,BOT,Viktor,1,0,0.0
16.6,Zyra,BOT,Xayah,1,1,1.0
16.6,Zyra,BOT,Corki,1,1,1.0
16.6,Zyra,BOT,Ezreal,1,1,1.0
16.6,Zyra,BOT,Vayne,1,0,0.0
16.6,Zyra,BOT,KogMaw,1,1,1.0
16.6,Zyra,BOT,Tristana,1,0,0.0
16.6,Zyra,BOT,Kaisa,1,0,0.0
16.6,Zyra,BOT,Tryndamere,1,1,1.0
16.6,Zyra,BOT,Yunara,1,0,0.0
16.6,Zyra,BOT,Veigar,1,0,0.0
16.6,Aatrox,JUNGLE,Shyvana,4,3,0.75
16.6,Aatrox,JUNGLE,Viego,2,2,1.0
16.6,Aatrox,JUNGLE,RekSai,2,0,0.0
16.6,Aatrox,JUNGLE,Talon,2,1,0.5
16.6,Aatrox,JUNGLE,Belveth,2,1,0.5
16.6,Aatrox,JUNGLE,Ambessa,2,2,1.0
16.6,Aatrox,JUNGLE,Nunu,2,2,1.0
16.6,Aatrox,JUNGLE,Rengar,2,1,0.5
16.6,Aatrox,JUNGLE,LeeSin,2,1,0.5
16.6,Aatrox,JUNGLE,Jayce,2,0,0.0
16.6,Aatrox,JUNGLE,Kayn,2,1,0.5
16.6,Aatrox,JUNGLE,XinZhao,1,1,1.0
16.6,Aatrox,JUNGLE,Hecarim,1,1,1.0
16.6,Aatrox,JUNGLE,Nocturne,1,0,0.0
16.6,Aatrox,JUNGLE,Brand,1,0,0.0
16.6,Aatrox,JUNGLE,FiddleSticks,1,0,0.0
16.6,Aatrox,JUNGLE,Zaahen,1,1,1.0
16.6,Aatrox,JUNGLE,Skarner,1,1,1.0
16.6,Aatrox,JUNGLE,Shaco,1,0,0.0
16.6,Aatrox,JUNGLE,Qiyana,1,1,1.0
16.6,Aatrox,JUNGLE,Ivern,1,1,1.0
16.6,Aatrox,JUNGLE,Udyr,1,1,1.0
16.6,Aatrox,JUNGLE,Elise,1,1,1.0
16.6,Aatrox,JUNGLE,JarvanIV,1,0,0.0
16.6,Aatrox,JUNGLE,MasterYi,1,0,0.0
16.6,Aatrox,JUNGLE,Ekko,1,0,0.0
16.6,Aatrox,JUNGLE,Amumu,1,0,0.0
16.6,Aatrox,JUNGLE,Naafiri,1,1,1.0
16.6,Aatrox,JUNGLE,Nasus,1,1,1.0
16.6,Aatrox,JUNGLE,Karthus,1,1,1.0
16.6,Aatrox,JUNGLE,Vi,1,0,0.0
16.6,Aatrox,JUNGLE,Diana,1,1,1.0
16.6,Aatrox,JUNGLE,Zac,1,0,0.0
16.6,Aatrox,JUNGLE,Teemo,1,0,0.0
16.6,Ambessa,JUNGLE,Graves,20,6,0.3
16.6,Ambessa,JUNGLE,Shyvana,9,5,0.5556
16.6,Ambessa,JUNGLE,LeeSin,8,2,0.25
16.6,Ambessa,JUNGLE,Nocturne,7,4,0.5714
16.6,Ambessa,JUNGLE,Talon,7,4,0.5714
16.6,Ambessa,JUNGLE,Diana,7,5,0.7143
16.6,Ambessa,JUNGLE,Viego,7,1,0.1429
16.6,Ambessa,JUNGLE,Nunu,6,2,0.3333
16.6,Ambessa,JUNGLE,Elise,6,2,0.3333
16.6,Ambessa,JUNGLE,Kayn,6,4,0.6667
16.6,Ambessa,JUNGLE,MasterYi,6,4,0.6667
16.6,Ambessa,JUNGLE,JarvanIV,6,2,0.3333
16.6,Ambessa,JUNGLE,Hecarim,5,1,0.2
16.6,Ambessa,JUNGLE,Zed,5,1,0.2
16.6,Ambessa,JUNGLE,XinZhao,5,3,0.6
16.6,Ambessa,JUNGLE,MonkeyKing,5,4,0.8
16.6,Ambessa,JUNGLE,FiddleSticks,5,1,0.2
16.6,Ambessa,JUNGLE,Udyr,5,1,0.2
16.6,Ambessa,JUNGLE,Rengar,5,1,0.2
16.6,Ambessa,JUNGLE,DrMundo,5,2,0.4
16.6,Ambessa,JUNGLE,Ekko,4,3,0.75
16.6,Ambessa,JUNGLE,Skarner,4,4,1.0
16.6,Ambessa,JUNGLE,RekSai,4,0,0.0
16.6,Ambessa,JUNGLE,Briar,4,0,0.0
16.6,Ambessa,JUNGLE,Sylas,4,3,0.75
16.6,Ambessa,JUNGLE,Ivern,4,2,0.5
16.6,Ambessa,JUNGLE,Karthus,3,2,0.6667
16.6,Ambessa,JUNGLE,Shaco,3,2,0.6667
16.6,Ambessa,JUNGLE,Amumu,3,2,0.6667
16.6,Ambessa,JUNGLE,Volibear,2,0,0.0
16.6,Ambessa,JUNGLE,Shen,2,0,0.0
16.6,Ambessa,JUNGLE,Evelynn,2,2,1.0
16.6,Ambessa,JUNGLE,Malphite,2,1,0.5
16.6,Ambessa,JUNGLE,Jayce,2,1,0.5
16.6,Ambessa,JUNGLE,Poppy,2,1,0.5
16.6,Ambessa,JUNGLE,Warwick,2,0,0.0
16.6,Ambessa,JUNGLE,Zac,2,1,0.5
16.6,Ambessa,JUNGLE,Lillia,2,1,0.5
16.6,Ambessa,JUNGLE,Khazix,2,0,0.0
16.6,Ambessa,JUNGLE,Vi,2,1,0.5
16.6,Ambessa,JUNGLE,Kindred,2,0,0.0
16.6,Ambessa,JUNGLE,Aatrox,2,0,0.0
16.6,Ambessa,JUNGLE,Sejuani,2,1,0.5
16.6,Ambessa,JUNGLE,Fizz,2,2,1.0
16.6,Ambessa,JUNGLE,Sion,1,0,0.0
16.6,Ambessa,JUNGLE,Naafiri,1,1,1.0
16.6,Ambessa,JUNGLE,Taric,1,1,1.0
16.6,Ambessa,JUNGLE,Neeko,1,1,1.0
16.6,Ambessa,JUNGLE,Teemo,1,0,0.0
16.6,Ambessa,JUNGLE,Qiyana,1,0,0.0
16.6,Ambessa,JUNGLE,Rumble,1,1,1.0
16.6,Ambessa,JUNGLE,Brand,1,0,0.0
16.6,Ambessa,JUNGLE,Zaahen,1,0,0.0
16.6,Ambessa,JUNGLE,Zyra,1,0,0.0
16.6,Ambessa,JUNGLE,Nidalee,1,0,0.0
16.6,Ambessa,JUNGLE,Jax,1,0,0.0
16.6,Ambessa,JUNGLE,Belveth,1,1,1.0
16.6,Ambessa,JUNGLE,Pantheon,1,1,1.0
16.6,Ambessa,JUNGLE,Rammus,1,1,1.0
16.6,Ambessa,JUNGLE,Maokai,1,0,0.0
16.6,Ambessa,JUNGLE,Gwen,1,0,0.0
16.6,Amumu,JUNGLE,Graves,11,6,0.5455
16.6,Amumu,JUNGLE,Shyvana,8,7,0.875
16.6,Amumu,JUNGLE,Kayn,6,2,0.3333
16.6,Amumu,JUNGLE,JarvanIV,4,1,0.25
16.6,Amumu,JUNGLE,Rengar,4,2,0.5
16.6,Amumu,JUNGLE,MasterYi,4,1,0.25
16.6,Amumu,JUNGLE,Viego,3,3,1.0
16.6,Amumu,JUNGLE,Belveth,3,2,0.6667
16.6,Amumu,JUNGLE,Ambessa,3,1,0.3333
16.6,Amumu,JUNGLE,Hecarim,2,2,1.0
16.6,Amumu,JUNGLE,Shaco,2,1,0.5
16.6,Amumu,JUNGLE,Gwen,2,2,1.0
16.6,Amumu,JUNGLE,Diana,2,0,0.0
16.6,Amumu,JUNGLE,Lillia,2,0,0.0
16.6,Amumu,JUNGLE,Kindred,2,0,0.0
16.6,Amumu,JUNGLE,Rammus,2,0,0.0
16.6,Amumu,JUNGLE,Zac,2,1,0.5
16.6,Amumu,JUNGLE,Ekko,2,0,0.0
16.6,Amumu,JUNGLE,Nunu,2,1,0.5
16.6,Amumu,JUNGLE,Nasus,1,1,1.0
16.6,Amumu,JUNGLE,Zaahen,1,1,1.0
16.6,Amumu,JUNGLE,Udyr,1,1,1.0
16.6,Amumu,JUNGLE,Sejuani,1,0,0.0
16.6,Amumu,JUNGLE,Maokai,1,1,1.0
16.6,Amumu,JUNGLE,MonkeyKing,1,1,1.0
16.6,Amumu,JUNGLE,Warwick,1,0,0.0
16.6,Amumu,JUNGLE,Zed,1,0,0.0
16.6,Amumu,JUNGLE,Khazix,1,1,1.0
16.6,Amumu,JUNGLE,Nocturne,1,1,1.0
16.6,Amumu,JUNGLE,FiddleSticks,1,1,1.0
16.6,Amumu,JUNGLE,Malphite,1,0,0.0
16.6,Amumu,JUNGLE,Trundle,1,0,0.0
16.6,Amumu,JUNGLE,Briar,1,0,0.0
16.6,Amumu,JUNGLE,Evelynn,1,1,1.0
16.6,Amumu,JUNGLE,LeeSin,1,1,1.0
16.6,Amumu,JUNGLE,Aatrox,1,1,1.0
16.6,Amumu,JUNGLE,XinZhao,1,0,0.0
16.6,Amumu,JUNGLE,Vi,1,1,1.0
16.6,Amumu,JUNGLE,Darius,1,0,0.0
16.6,Amumu,JUNGLE,Jax,1,1,1.0
16.6,Amumu,JUNGLE,Olaf,1,1,1.0
16.6,AurelionSol,JUNGLE,Sylas,1,0,0.0
16.6,AurelionSol,JUNGLE,Briar,1,1,1.0
16.6,AurelionSol,JUNGLE,LeeSin,1,1,1.0
16.6,AurelionSol,JUNGLE,Ivern,1,0,0.0
16.6,AurelionSol,JUNGLE,Zac,1,0,0.0
16.6,AurelionSol,JUNGLE,Diana,1,0,0.0
16.6,AurelionSol,JUNGLE,Skarner,1,1,1.0
16.6,Belveth,JUNGLE,Viego,13,2,0.1538
16.6,Belveth,JUNGLE,Graves,8,2,0.25
16.6,Belveth,JUNGLE,LeeSin,6,3,0.5
16.6,Belveth,JUNGLE,Hecarim,4,1,0.25
16.6,Belveth,JUNGLE,XinZhao,4,3,0.75
16.6,Belveth,JUNGLE,Shyvana,4,3,0.75
16.6,Belveth,JUNGLE,Kayn,3,0,0.0
16.6,Belveth,JUNGLE,Amumu,3,1,0.3333
16.6,Belveth,JUNGLE,Diana,2,1,0.5
16.6,Belveth,JUNGLE,Shaco,2,1,0.5
16.6,Belveth,JUNGLE,RekSai,2,2,1.0
16.6,Belveth,JUNGLE,Zyra,2,1,0.5
16.6,Belveth,JUNGLE,Aatrox,2,1,0.5
16.6,Belveth,JUNGLE,Lillia,2,1,0.5
16.6,Belveth,JUNGLE,Rammus,2,0,0.0
16.6,Belveth,JUNGLE,Evelynn,2,2,1.0
16.6,Belveth,JUNGLE,Karthus,2,0,0.0
16.6,Belveth,JUNGLE,Jayce,1,0,0.0
16.6,Belveth,JUNGLE,Zaahen,1,1,1.0
16.6,Belveth,JUNGLE,Malphite,1,1,1.0
16.6,Belveth,JUNGLE,Nasus,1,1,1.0
16.6,Belveth,JUNGLE,Vi,1,0,0.0
16.6,Belveth,JUNGLE,Elise,1,1,1.0
16.6,Belveth,JUNGLE,Ekko,1,0,0.0
16.6,Belveth,JUNGLE,Singed,1,0,0.0
16.6,Belveth,JUNGLE,Naafiri,1,0,0.0
16.6,Belveth,JUNGLE,JarvanIV,1,1,1.0
16.6,Belveth,JUNGLE,Chogath,1,0,0.0
16.6,Belveth,JUNGLE,Khazix,1,1,1.0
16.6,Belveth,JUNGLE,Mordekaiser,1,1,1.0
16.6,Belveth,JUNGLE,Poppy,1,1,1.0
16.6,Belveth,JUNGLE,Fizz,1,0,0.0
16.6,Belveth,JUNGLE,Ambessa,1,0,0.0
16.6,Belveth,JUNGLE,Sylas,1,1,1.0
16.6,Belveth,JUNGLE,Nunu,1,0,0.0
16.6,Belveth,JUNGLE,Talon,1,1,1.0
16.6,Belveth,JUNGLE,Briar,1,1,1.0
16.6,Belveth,JUNGLE,Galio,1,0,0.0
16.6,Belveth,JUNGLE,Shen,1,0,0.0
16.6,Brand,JUNGLE,Kayn,2,2,1.0
16.6,Brand,JUNGLE,Hecarim,2,0,0.0
16.6,Brand,JUNGLE,Shyvana,2,2,1.0
16.6,Brand,JUNGLE,Graves,2,0,0.0
16.6,Brand,JUNGLE,Zac,1,0,0.0
16.6,Brand,JUNGLE,Elise,1,0,0.0
16.6,Brand,JUNGLE,Aatrox,1,1,1.0
16.6,Brand,JUNGLE,MasterYi,1,1,1.0
16.6,Brand,JUNGLE,Zed,1,1,1.0
16.6,Brand,JUNGLE,Ambessa,1,1,1.0
16.6,Brand,JUNGLE,JarvanIV,1,1,1.0
16.6,Brand,JUNGLE,Teemo,1,1,1.0
16.6,Brand,JUNGLE,FiddleSticks,1,1,1.0
16.6,Brand,JUNGLE,Gwen,1,0,0.0
16.6,Briar,JUNGLE,Graves,9,4,0.4444
16.6,Briar,JUNGLE,LeeSin,8,4,0.5
16.6,Briar,JUNGLE,Kindred,5,3,0.6
16.6,Briar,JUNGLE,Rengar,5,4,0.8
16.6,Briar,JUNGLE,JarvanIV,5,3,0.6
16.6,Briar,JUNGLE,XinZhao,5,4,0.8
16.6,Briar,JUNGLE,Viego,5,2,0.4
16.6,Briar,JUNGLE,MasterYi,5,2,0.4
16.6,Briar,JUNGLE,Ambessa,4,4,1.0
16.6,Briar,JUNGLE,Nunu,4,4,1.0
16.6,Briar,JUNGLE,Warwick,4,1,0.25
16.6,Briar,JUNGLE,Shyvana,4,2,0.5
16.6,Briar,JUNGLE,Nocturne,4,1,0.25
16.6,Briar,JUNGLE,Shaco,3,0,0.0
16.6,Briar,JUNGLE,Kayn,3,2,0.6667
16.6,Briar,JUNGLE,Elise,3,0,0.0
16.6,Briar,JUNGLE,Talon,3,1,0.3333
16.6,Briar,JUNGLE,Shen,3,1,0.3333
16.6,Briar,JUNGLE,Naafiri,2,0,0.0
16.6,Briar,JUNGLE,Udyr,2,2,1.0
16.6,Briar,JUNGLE,MonkeyKing,2,1,0.5
16.6,Briar,JUNGLE,Ekko,2,2,1.0
16.6,Briar,JUNGLE,Zyra,2,2,1.0
16.6,Briar,JUNGLE,Lillia,2,2,1.0
16.6,Briar,JUNGLE,Zac,2,2,1.0
16.6,Briar,JUNGLE,Vi,1,0,0.0
16.6,Briar,JUNGLE,Malphite,1,0,0.0
16.6,Briar,JUNGLE,Nasus,1,1,1.0
16.6,Briar,JUNGLE,AurelionSol,1,0,0.0
